customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1928,Female,0,1,1,35,0,0,DSL,One year,0,Mailed check,40.9,1383.6,0
1929,Male,0,0,1,70,1,1,DSL,One year,0,Bank transfer (automatic),64.95,4551.5,0
1930,Female,0,1,0,72,1,1,Fiber optic,Two year,1,Bank transfer (automatic),113.65,8182.75,0
1931,Male,0,1,1,69,1,1,Fiber optic,One year,0,Credit card (automatic),95.75,6511.25,0
1932,Male,1,0,0,37,1,1,Fiber optic,Month-to-month,1,Electronic check,101.1,3744.05,1
1933,Male,0,0,0,1,1,0,No,Month-to-month,1,Mailed check,20.05,20.05,0
1934,Male,0,1,0,62,1,1,Fiber optic,Two year,1,Bank transfer (automatic),107.6,6912.7,0
1935,Male,0,0,0,9,1,0,No,Month-to-month,0,Mailed check,19.85,178.8,0
1936,Female,1,0,0,27,1,1,Fiber optic,One year,1,Bank transfer (automatic),110.5,2857.6,0
1937,Male,0,0,0,1,1,0,Fiber optic,Month-to-month,1,Mailed check,71.35,71.35,1
1938,Female,0,0,0,4,1,0,Fiber optic,Month-to-month,1,Electronic check,79,303.15,1
1939,Female,0,1,1,52,1,1,Fiber optic,Month-to-month,0,Bank transfer (automatic),98.15,4993.4,0
1940,Female,0,1,1,20,1,0,No,Month-to-month,0,Mailed check,20.05,406.05,0
1941,Female,0,1,1,56,1,1,DSL,One year,0,Bank transfer (automatic),68.75,3815.4,0
1942,Female,0,1,0,70,1,1,Fiber optic,Two year,1,Electronic check,110.5,7752.05,0
1943,Male,0,0,0,40,1,1,Fiber optic,Month-to-month,1,Credit card (automatic),104.5,4036.85,1
1944,Male,0,0,0,2,1,0,DSL,Month-to-month,1,Mailed check,53.85,108.15,1
1945,Female,0,0,0,60,1,1,Fiber optic,Month-to-month,1,Electronic check,105.9,6396.45,1
1946,Female,0,0,0,4,1,0,Fiber optic,Month-to-month,1,Electronic check,70.15,268.35,1
1947,Female,0,1,0,69,1,1,No,Two year,1,Credit card (automatic),24.95,1718.35,0
1948,Male,0,0,1,11,1,1,Fiber optic,Month-to-month,0,Electronic check,86.2,893.2,0
1949,Female,0,1,1,36,1,1,Fiber optic,Month-to-month,1,Bank transfer (automatic),97.35,3457.9,1
1950,Male,0,0,0,68,1,1,DSL,One year,1,Credit card (automatic),76.9,5023,0
1951,Male,0,0,0,1,1,0,Fiber optic,Month-to-month,1,Mailed check,80.85,80.85,1
1952,Male,1,0,0,1,1,0,DSL,Month-to-month,0,Electronic check,46.3,46.3,0
1953,Male,1,0,0,38,1,0,DSL,One year,1,Credit card (automatic),70.15,2497.35,1
1954,Male,0,1,0,24,1,0,Fiber optic,Month-to-month,1,Electronic check,89.25,2210.2,0
1955,Male,0,1,1,61,1,1,Fiber optic,One year,1,Electronic check,99.9,6241.35,0
1956,Female,1,0,0,2,1,1,DSL,Month-to-month,1,Credit card (automatic),56.55,118.25,0
1957,Female,0,1,0,41,1,0,No,Two year,0,Credit card (automatic),20.65,875.55,0
1958,Female,0,1,0,13,1,1,DSL,Month-to-month,1,Electronic check,76.2,981.45,0
1959,Male,0,1,1,16,1,1,DSL,Month-to-month,0,Electronic check,84.9,1398.25,0
1960,Male,0,0,1,35,1,0,Fiber optic,One year,1,Electronic check,85.15,3030.6,1
1961,Female,0,0,0,38,1,1,DSL,One year,0,Bank transfer (automatic),84.1,3187.65,0
1962,Female,1,1,0,70,1,0,No,Two year,1,Credit card (automatic),19.55,1462.05,0
1963,Male,0,1,1,68,1,1,Fiber optic,Two year,1,Electronic check,110.2,7467.5,0
1964,Male,0,1,0,5,1,1,Fiber optic,Month-to-month,1,Electronic check,78.75,412.1,1
1965,Male,0,0,0,56,1,1,No,Two year,1,Bank transfer (automatic),25.95,1444.05,0
1966,Female,0,1,1,57,1,0,DSL,One year,0,Electronic check,53.45,3053,0
1967,Female,0,1,1,14,1,0,No,Two year,1,Mailed check,19.7,263.65,0
1968,Male,0,1,1,4,1,0,No,Month-to-month,0,Mailed check,18.85,84.2,0
1969,Male,0,1,1,72,0,0,DSL,Two year,0,Credit card (automatic),38.5,2763,0
1970,Male,0,0,0,7,1,0,DSL,Month-to-month,1,Mailed check,51,354.05,1
1971,Male,0,0,0,69,1,1,Fiber optic,Two year,1,Bank transfer (automatic),106.5,7348.8,1
1972,Male,0,0,0,1,1,0,No,Month-to-month,0,Mailed check,20.2,20.2,0
1973,Male,0,1,1,24,1,1,DSL,One year,1,Mailed check,84.8,1990.5,0
1974,Male,0,0,0,44,1,0,No,Two year,0,Credit card (automatic),20.4,905.55,0
1975,Female,0,0,0,25,1,0,No,One year,0,Credit card (automatic),19.9,527.5,0
1976,Female,0,1,0,70,1,1,Fiber optic,One year,1,Electronic check,97.65,6982.5,0
1977,Male,0,0,0,1,1,0,No,Month-to-month,0,Mailed check,20.15,20.15,1
1978,Female,0,0,0,52,0,0,DSL,Two year,1,Bank transfer (automatic),58.75,3038.55,0
1979,Female,0,1,0,58,1,1,DSL,Two year,1,Credit card (automatic),59.9,3505.1,0
1980,Male,0,0,0,13,0,0,DSL,Month-to-month,1,Bank transfer (automatic),25.15,331.85,0
1981,Female,0,1,1,28,1,0,Fiber optic,One year,1,Bank transfer (automatic),82.85,2320.8,0
1982,Male,0,1,0,15,1,0,No,Month-to-month,1,Credit card (automatic),19.45,340.85,0
1983,Male,0,1,1,72,1,0,No,Two year,0,Bank transfer (automatic),21,1493.75,0
1984,Female,0,1,1,11,1,1,No,Two year,0,Mailed check,25,300.7,0
1985,Female,0,1,1,64,1,0,No,Two year,0,Mailed check,20.2,1277.75,0
1986,Male,0,1,1,59,1,0,No,Two year,0,Mailed check,19.85,1188.25,0
1987,Female,0,1,1,70,1,0,DSL,Two year,0,Credit card (automatic),75.35,5437.75,0
1988,Male,0,0,0,19,0,0,DSL,Month-to-month,1,Bank transfer (automatic),25.15,468.35,0
1989,Female,0,0,0,37,1,0,No,Two year,0,Mailed check,19.85,784.25,0
1990,Male,0,0,0,1,1,0,No,Month-to-month,1,Mailed check,20.1,20.1,1
1991,Female,0,1,1,2,1,0,DSL,Month-to-month,0,Mailed check,65.7,134.35,1
1992,Male,1,0,0,20,1,0,Fiber optic,Month-to-month,0,Credit card (automatic),71.3,1389.2,1
1993,Male,0,1,1,58,1,0,DSL,One year,1,Credit card (automatic),75.2,4300.8,0
1994,Female,0,0,1,44,1,0,No,Two year,0,Mailed check,19.9,868.1,0
1995,Male,0,0,0,25,1,1,No,One year,0,Bank transfer (automatic),25.3,676.35,1
1996,Male,0,1,1,11,1,0,No,Month-to-month,1,Electronic check,20.45,250.8,0
1997,Male,0,1,1,50,1,1,DSL,One year,1,Electronic check,69.65,3442.15,0
1998,Female,0,1,1,30,1,0,Fiber optic,One year,0,Electronic check,86.45,2538.05,0
1999,Male,0,1,0,71,1,0,DSL,Two year,0,Bank transfer (automatic),54.5,3778.2,0
2000,Male,0,1,1,65,1,1,Fiber optic,Two year,0,Credit card (automatic),94.55,6078.75,0
2001,Female,0,1,0,52,1,1,Fiber optic,Month-to-month,1,Credit card (automatic),102.7,5138.1,0
2002,Female,0,0,0,6,1,0,Fiber optic,Month-to-month,0,Credit card (automatic),70.55,433.95,0
2003,Female,0,0,0,2,1,1,DSL,Month-to-month,1,Electronic check,49.4,106.55,1
2004,Female,0,0,0,2,1,0,No,Month-to-month,0,Mailed check,20.1,39.8,0
2005,Female,0,0,0,4,1,0,Fiber optic,Month-to-month,1,Credit card (automatic),70.05,266.9,1
2006,Male,0,0,1,8,1,0,No,Month-to-month,0,Mailed check,20.35,178.7,0
2007,Male,0,0,0,3,0,0,DSL,Month-to-month,1,Mailed check,36.85,108.7,1
2008,Female,0,1,1,72,1,0,Fiber optic,Two year,1,Bank transfer (automatic),108.3,7679.65,0
2009,Female,0,0,0,72,1,1,No,Two year,0,Credit card (automatic),25.45,1866.45,0
2010,Male,0,1,1,42,1,0,No,Two year,0,Mailed check,20.7,828.85,0
2011,Male,0,1,1,60,1,0,Fiber optic,One year,0,Electronic check,90.95,5453.4,1
2012,Female,0,0,0,15,1,1,No,Month-to-month,1,Credit card (automatic),25.4,399.6,1
2013,Male,0,0,0,3,1,0,Fiber optic,Month-to-month,1,Mailed check,82.3,214.4,0
2014,Male,0,0,0,3,0,0,DSL,Month-to-month,1,Mailed check,35.45,106.85,1
2015,Female,0,0,0,12,1,0,No,Month-to-month,0,Mailed check,19.7,220.35,0
2016,Male,0,1,1,1,1,0,Fiber optic,Month-to-month,1,Credit card (automatic),69.95,69.95,0
2017,Male,0,1,0,72,1,1,Fiber optic,Two year,1,Electronic check,99.15,7422.1,0
2018,Female,0,1,1,72,1,1,Fiber optic,Two year,0,Credit card (automatic),106.1,7657.4,0
2019,Male,0,1,1,68,1,0,Fiber optic,One year,0,Credit card (automatic),105.75,7322.5,0
2020,Male,0,0,0,30,1,0,No,One year,0,Mailed check,19.7,625.05,0
2021,Male,0,0,0,38,1,0,DSL,One year,0,Mailed check,70.6,2708.2,0
2022,Male,0,1,1,60,1,0,No,Two year,0,Credit card (automatic),19.65,1161.75,0
2023,Male,0,1,0,40,1,0,Fiber optic,Month-to-month,1,Electronic check,80,3168.75,0
2024,Female,0,1,1,72,1,0,DSL,Two year,1,Electronic check,74.35,5237.4,0
2025,Female,0,1,0,54,1,1,Fiber optic,One year,0,Bank transfer (automatic),106.55,5763.3,1
2026,Female,0,0,0,19,0,0,DSL,One year,1,Credit card (automatic),44.85,893.55,1
2027,Female,1,0,0,44,1,0,Fiber optic,One year,0,Credit card (automatic),89.15,3990.75,0
2028,Female,0,0,0,61,1,1,DSL,Two year,0,Credit card (automatic),86.45,5175.3,0
2029,Female,1,1,0,72,1,1,DSL,Two year,1,Bank transfer (automatic),89.85,6697.35,0
2030,Female,0,1,0,11,1,0,DSL,Month-to-month,1,Electronic check,44.05,483.7,1
2031,Male,0,1,1,12,1,0,No,Two year,0,Bank transfer (automatic),21.05,262.05,0
2032,Female,0,0,0,27,1,0,No,Two year,1,Mailed check,19.6,561.15,0
2033,Female,0,0,0,65,1,0,DSL,Two year,1,Bank transfer (automatic),84.85,5459.2,0
2034,Female,0,1,0,63,1,0,Fiber optic,One year,1,Credit card (automatic),81.15,5224.5,0
2035,Male,0,0,0,11,1,1,DSL,Month-to-month,0,Electronic check,53.75,608,1
2036,Male,0,0,0,1,1,0,DSL,Month-to-month,0,Electronic check,49.75,49.75,0
2037,Male,0,1,1,72,0,0,DSL,Two year,1,Credit card (automatic),55.45,4179.2,0
2038,Female,0,0,0,1,1,0,DSL,Month-to-month,1,Electronic check,54.9,54.9,1
2039,Male,0,1,1,66,1,1,No,Two year,1,Credit card (automatic),25.3,1672.35,0
2040,Male,1,1,0,30,1,1,Fiber optic,Month-to-month,0,Mailed check,77.9,2351.45,0
2041,Female,0,1,0,42,1,1,Fiber optic,Month-to-month,1,Credit card (automatic),85.9,3729.75,0
2042,Female,0,1,0,66,1,1,Fiber optic,One year,1,Bank transfer (automatic),90.55,6130.95,0
2043,Female,0,1,0,1,1,0,Fiber optic,Month-to-month,1,Electronic check,68.95,68.95,1
2044,Female,1,0,0,6,1,0,Fiber optic,Month-to-month,0,Electronic check,74.4,434.1,1
2045,Male,0,1,1,7,0,0,DSL,Month-to-month,1,Electronic check,34.5,279.25,1
2046,Female,0,0,0,53,1,0,Fiber optic,Two year,0,Mailed check,99.5,5424.25,0
2047,Male,0,0,0,47,1,0,DSL,One year,1,Bank transfer (automatic),86.95,4138.9,0
2048,Male,1,1,0,30,1,0,Fiber optic,Month-to-month,1,Mailed check,79.65,2365.15,1
2049,Male,0,0,0,72,1,1,DSL,Two year,0,Bank transfer (automatic),69.65,4908.25,0
2050,Male,0,0,0,7,1,0,No,Month-to-month,1,Mailed check,19.4,168.65,0
2051,Female,0,0,0,10,1,0,No,Month-to-month,1,Mailed check,20.9,247,0
2052,Female,0,0,0,5,1,0,Fiber optic,Month-to-month,1,Mailed check,75.65,399.45,0
2053,Female,1,0,0,71,1,1,Fiber optic,One year,1,Electronic check,105.9,7521.95,0
2054,Female,0,0,0,4,1,0,Fiber optic,Month-to-month,1,Bank transfer (automatic),94.4,387.2,1
2055,Male,0,1,1,4,1,0,DSL,Month-to-month,0,Credit card (automatic),61.45,229.55,1
2056,Female,0,0,0,3,1,0,No,Month-to-month,1,Mailed check,20,61.7,0
2057,Female,0,0,0,2,1,0,No,Month-to-month,1,Bank transfer (automatic),20.7,39.85,0
2058,Male,0,1,0,61,1,1,Fiber optic,Month-to-month,1,Electronic check,106.2,6375.2,0
2059,Female,0,0,0,60,1,1,DSL,One year,0,Electronic check,64.75,4039.5,0
2060,Male,0,0,0,15,1,1,Fiber optic,Month-to-month,1,Electronic check,99.7,1566.75,0
2061,Female,0,1,1,40,1,1,Fiber optic,Month-to-month,1,Credit card (automatic),96.35,3915.4,0
2062,Female,0,0,0,71,1,1,Fiber optic,Two year,1,Electronic check,111.25,7984.15,0
2063,Female,0,0,0,35,1,1,Fiber optic,Month-to-month,1,Electronic check,100.25,3527.6,1
2064,Male,0,1,1,31,1,0,DSL,Month-to-month,0,Mailed check,54.35,1647,0
2065,Male,0,1,1,72,1,1,No,Two year,0,Credit card (automatic),24.75,1859.1,0
2066,Male,0,0,0,63,1,1,Fiber optic,Month-to-month,0,Electronic check,105.4,6713.2,0
2067,Female,0,0,0,9,1,0,Fiber optic,Month-to-month,0,Electronic check,80.55,653.9,0
2068,Male,0,0,0,51,0,0,DSL,Month-to-month,1,Credit card (automatic),44.45,2181.55,0
2069,Female,0,1,0,68,1,1,No,Two year,1,Credit card (automatic),24.95,1614.9,0
2070,Male,0,1,1,23,1,0,No,One year,1,Credit card (automatic),20,445.3,0
2071,Female,0,1,0,25,0,0,DSL,Month-to-month,1,Bank transfer (automatic),34,853,1
2072,Female,0,1,1,59,1,0,No,Two year,0,Mailed check,20.6,1286,0
2073,Female,0,0,0,71,1,1,No,Two year,0,Electronic check,24.55,1719.15,0
2074,Female,0,1,1,37,1,0,No,Month-to-month,0,Electronic check,19.35,683.75,0
2075,Female,0,1,1,58,1,0,No,Two year,1,Mailed check,19.85,1158.85,0
2076,Female,0,1,0,12,1,0,DSL,Month-to-month,1,Electronic check,51.25,612.1,0
2077,Male,0,1,1,8,1,0,DSL,Month-to-month,1,Electronic check,51.05,415.05,1
2078,Male,1,0,0,13,1,1,Fiber optic,Month-to-month,1,Electronic check,106.9,1364.3,1
2079,Male,0,0,0,58,1,1,Fiber optic,One year,1,Electronic check,104.65,6219.6,1
2080,Female,0,1,1,44,1,1,Fiber optic,One year,0,Electronic check,94.4,4295.35,0
2081,Male,0,0,0,62,1,0,No,Two year,1,Credit card (automatic),20.05,1201.65,0
2082,Female,0,0,0,67,1,1,No,Two year,1,Mailed check,26.1,1759.55,0
2083,Male,1,1,1,47,1,0,Fiber optic,One year,1,Bank transfer (automatic),84.95,4018.05,0
2084,Female,0,1,0,47,1,0,No,Two year,0,Bank transfer (automatic),19.65,921.55,0
2085,Female,0,1,1,69,0,0,DSL,Two year,1,Credit card (automatic),54.95,3772.5,0
2086,Female,0,1,1,47,1,0,No,Two year,1,Bank transfer (automatic),21.3,1041.8,0
2087,Male,0,0,0,72,1,1,DSL,Two year,0,Credit card (automatic),88.55,6362.35,0
2088,Female,0,0,0,63,1,1,Fiber optic,Two year,0,Bank transfer (automatic),97.45,6253,0
2089,Female,0,0,0,18,0,0,DSL,One year,1,Mailed check,40.2,711.95,0
2090,Female,0,1,0,68,1,1,Fiber optic,Two year,0,Credit card (automatic),90.2,6297.65,0
2091,Female,0,1,0,15,1,0,Fiber optic,Month-to-month,1,Electronic check,84.3,1308.4,1
2092,Male,0,0,0,4,0,0,DSL,Month-to-month,1,Electronic check,40.05,162.45,0
2093,Female,0,0,0,5,1,1,Fiber optic,Month-to-month,1,Electronic check,90.8,455.5,1
2094,Female,0,0,0,21,1,0,No,Two year,1,Credit card (automatic),20.85,435.25,0
2095,Male,0,0,0,68,1,1,Fiber optic,One year,0,Electronic check,108.45,7176.55,1
2096,Male,0,0,0,11,1,0,DSL,Month-to-month,1,Electronic check,69.35,712.25,0
2097,Male,0,0,0,65,1,1,Fiber optic,One year,1,Credit card (automatic),110,7138.65,0
2098,Male,0,0,0,24,1,1,Fiber optic,Month-to-month,1,Electronic check,94.1,2322.85,0
2099,Female,1,0,0,6,1,1,Fiber optic,Month-to-month,1,Electronic check,98.25,560.6,1
2100,Female,0,1,1,65,1,1,DSL,Two year,0,Bank transfer (automatic),91.55,5963.95,0
2101,Female,0,1,1,10,1,0,Fiber optic,Month-to-month,1,Electronic check,88.85,929.45,0
2102,Female,1,0,0,42,1,1,Fiber optic,Month-to-month,1,Bank transfer (automatic),104.75,4323.45,1
2103,Male,0,1,1,65,1,0,No,Two year,0,Mailed check,19.9,1292.6,0
2104,Male,0,1,0,72,1,1,DSL,Two year,0,Bank transfer (automatic),78.85,5763.15,0
2105,Female,1,0,0,1,1,0,Fiber optic,Month-to-month,1,Electronic check,69.85,69.85,1
2106,Female,0,1,0,55,1,0,No,One year,0,Electronic check,19.7,1140.05,0
2107,Male,0,1,1,34,1,1,Fiber optic,Month-to-month,1,Bank transfer (automatic),97.7,3410,0
2108,Female,0,1,0,62,1,1,No,Two year,0,Bank transfer (automatic),23.65,1416.75,0
2109,Male,0,0,0,5,1,0,No,Month-to-month,0,Bank transfer (automatic),20.65,93.55,0
2110,Female,0,0,0,50,1,1,DSL,Two year,1,Mailed check,79.6,4024.2,0
2111,Male,0,0,0,68,1,1,Fiber optic,One year,1,Credit card (automatic),117.2,8035.95,0
2112,Male,0,0,0,10,1,0,Fiber optic,Month-to-month,1,Mailed check,79.85,887.35,0
2113,Male,0,1,1,2,1,0,Fiber optic,Month-to-month,0,Mailed check,69.95,143.9,0
2114,Female,0,0,0,2,1,0,DSL,Month-to-month,1,Electronic check,70.75,146.9,1
2115,Female,0,0,0,1,1,0,Fiber optic,Month-to-month,0,Credit card (automatic),80.15,80.15,1
2116,Female,1,1,0,20,1,0,DSL,Month-to-month,1,Electronic check,60,1259.35,0
2117,Male,0,0,0,50,0,0,DSL,One year,1,Mailed check,35.4,1748.9,0
2118,Male,1,1,0,60,1,1,Fiber optic,Month-to-month,1,Electronic check,99,6017.9,0
2119,Female,0,0,0,23,1,0,DSL,One year,0,Bank transfer (automatic),55.8,1327.85,0
2120,Female,0,0,0,43,0,0,DSL,Month-to-month,1,Bank transfer (automatic),49.05,2076.2,1
2121,Female,0,0,0,21,1,0,Fiber optic,One year,1,Mailed check,104.55,2239.4,0
2122,Male,0,0,0,7,1,0,Fiber optic,Month-to-month,1,Electronic check,74.9,490.55,0
2123,Female,0,0,0,7,1,0,DSL,Month-to-month,0,Electronic check,61.4,438.9,0
2124,Female,0,0,0,11,1,1,Fiber optic,Month-to-month,1,Electronic check,89.2,990.3,0
2125,Male,0,0,0,26,1,0,No,One year,1,Bank transfer (automatic),19.6,471.85,0
2126,Female,0,1,0,69,1,0,DSL,Two year,1,Credit card (automatic),61.45,4131.2,0
2127,Male,1,1,0,68,0,0,DSL,Two year,1,Electronic check,41.95,2965.75,0
2128,Female,0,0,0,6,1,1,Fiber optic,Month-to-month,1,Electronic check,90.1,521.3,1
2129,Female,0,1,0,62,1,1,Fiber optic,Month-to-month,1,Electronic check,101.35,6164.7,0
2130,Male,0,1,1,71,1,1,Fiber optic,One year,0,Bank transfer (automatic),100.55,7113.75,0
2131,Male,0,1,0,70,1,1,DSL,Two year,1,Credit card (automatic),74.8,5315.8,0
2132,Male,0,0,0,10,0,0,DSL,Month-to-month,0,Electronic check,35.75,389.8,0
2133,Male,0,0,0,4,1,0,DSL,Month-to-month,1,Electronic check,56.4,234.85,0
2134,Male,0,1,1,38,1,0,DSL,Two year,0,Credit card (automatic),81,3084.9,0
2135,Female,0,1,0,70,0,0,DSL,Two year,0,Bank transfer (automatic),64.55,4504.9,0
2136,Female,0,1,1,66,1,1,Fiber optic,One year,1,Credit card (automatic),102.45,6615.15,1
2137,Male,0,0,0,47,1,1,Fiber optic,Month-to-month,0,Mailed check,100.75,4669.2,0
2138,Female,1,0,0,23,1,0,Fiber optic,Month-to-month,1,Electronic check,94.75,2293.6,1
2139,Male,0,1,1,67,1,1,Fiber optic,Two year,0,Bank transfer (automatic),104.6,6885.75,0
2140,Female,0,0,0,1,1,0,No,Month-to-month,1,Mailed check,19.55,19.55,0
2141,Female,0,1,0,58,1,1,DSL,One year,1,Bank transfer (automatic),61.05,3478.75,0
2142,Male,1,0,0,1,1,1,Fiber optic,Month-to-month,1,Electronic check,74.7,74.7,1
2143,Female,0,0,0,40,1,1,Fiber optic,Month-to-month,1,Bank transfer (automatic),93.4,3756.4,0
2144,Male,0,0,0,1,1,0,No,Month-to-month,0,Mailed check,19.55,19.55,0
2145,Female,0,1,0,71,1,1,No,Two year,0,Bank transfer (automatic),25,1753,0
2146,Male,0,0,0,7,1,1,Fiber optic,Month-to-month,1,Bank transfer (automatic),98.05,713,1
2147,Male,0,0,0,1,1,0,No,Month-to-month,0,Mailed check,19.4,19.4,1
2148,Male,0,0,0,26,1,0,DSL,One year,0,Credit card (automatic),59.45,1507,0
2149,Female,0,0,0,1,1,0,Fiber optic,Month-to-month,0,Mailed check,70.9,70.9,1
2150,Male,0,1,1,19,1,1,DSL,Month-to-month,0,Credit card (automatic),50.1,910.45,0
2151,Female,0,0,0,10,1,1,No,Month-to-month,1,Mailed check,24.5,270.15,0
2152,Male,0,1,1,72,1,1,Fiber optic,One year,1,Electronic check,89.7,6588.95,0
2153,Male,0,1,0,57,1,0,DSL,Two year,1,Electronic check,59.75,3450.15,0
2154,Female,0,1,1,64,1,1,No,Two year,1,Mailed check,24.05,1559.15,0
2155,Female,0,1,1,69,1,1,Fiber optic,Two year,0,Credit card (automatic),113.25,7895.15,0
2156,Male,0,0,0,61,1,1,Fiber optic,One year,1,Electronic check,107.75,6521.9,0
2157,Female,0,0,0,62,1,0,No,Two year,1,Credit card (automatic),19.2,1123.65,0
2158,Male,0,1,1,40,1,1,Fiber optic,Month-to-month,1,Credit card (automatic),110.1,4469.1,0
2159,Male,0,0,0,4,1,0,No,Month-to-month,0,Mailed check,19,78.9,0
2160,Male,1,1,0,72,1,1,Fiber optic,Two year,0,Credit card (automatic),109.7,7898.45,0
2161,Male,0,1,0,22,1,0,Fiber optic,Month-to-month,1,Credit card (automatic),94.7,1914.9,1
2162,Female,0,1,0,34,1,1,No,Month-to-month,0,Electronic check,24.7,780.2,0
2163,Female,0,1,0,1,1,0,Fiber optic,Month-to-month,1,Bank transfer (automatic),79.35,79.35,1
2164,Male,0,0,0,30,1,1,Fiber optic,Month-to-month,1,Bank transfer (automatic),100.4,2936.25,0
2165,Female,0,1,0,72,1,1,Fiber optic,Two year,0,Electronic check,115.15,8349.7,0
2166,Female,0,1,1,49,1,1,DSL,Two year,0,Bank transfer (automatic),79.3,3902.45,0
2167,Female,0,1,1,72,0,0,DSL,Two year,1,Credit card (automatic),65.2,4784.45,0
2168,Male,1,1,0,1,1,1,Fiber optic,Month-to-month,0,Electronic check,74.3,74.3,0
2169,Female,0,1,0,57,0,0,DSL,Month-to-month,1,Bank transfer (automatic),58.75,3437.45,0
2170,Male,0,0,0,19,1,0,Fiber optic,Month-to-month,1,Bank transfer (automatic),78.7,1495.1,0
2171,Female,0,0,0,6,1,0,Fiber optic,Month-to-month,1,Mailed check,69.25,418.4,1
2172,Female,0,0,0,33,1,1,DSL,Month-to-month,1,Mailed check,60.9,2033.85,0
2173,Male,0,0,0,24,1,0,DSL,Month-to-month,1,Credit card (automatic),51.1,1269.6,0
2174,Female,0,0,0,5,1,0,DSL,Month-to-month,1,Credit card (automatic),44.05,202.15,0
2175,Male,0,0,0,29,1,0,DSL,One year,1,Bank transfer (automatic),75.35,2243.9,0
2176,Female,0,0,0,72,1,1,DSL,Two year,0,Bank transfer (automatic),86.6,6350.5,0
2177,Female,0,1,0,40,1,1,DSL,One year,0,Bank transfer (automatic),63.9,2635,0
2178,Female,0,0,0,1,1,0,Fiber optic,Month-to-month,1,Mailed check,83.4,83.4,0
2179,Female,0,0,0,12,1,0,Fiber optic,Month-to-month,1,Bank transfer (automatic),98.9,1120.95,1
2180,Male,1,0,0,52,1,1,Fiber optic,Month-to-month,1,Electronic check,110.75,5832,0
2181,Male,0,0,0,22,1,0,No,One year,0,Mailed check,19.6,422.5,0
2182,Female,0,0,0,20,1,0,No,Month-to-month,1,Bank transfer (automatic),19.5,413,0
2183,Female,1,0,0,72,1,1,Fiber optic,Two year,1,Bank transfer (automatic),108.1,7774.05,0
2184,Female,0,0,0,14,1,0,DSL,One year,0,Credit card (automatic),59.1,772.85,0
2185,Female,0,0,0,68,1,1,No,Two year,0,Bank transfer (automatic),25.5,1821.8,0
2186,Female,1,1,0,67,1,1,Fiber optic,One year,1,Credit card (automatic),107.05,7142.5,0
2187,Male,1,1,0,13,1,0,Fiber optic,Month-to-month,1,Electronic check,98,1237.85,1
2188,Female,1,1,0,37,1,0,Fiber optic,Month-to-month,0,Electronic check,90,3371.75,0
2189,Female,0,0,0,8,1,0,No,Month-to-month,0,Mailed check,19.2,156.85,0
2190,Male,0,0,0,3,1,0,Fiber optic,Month-to-month,1,Credit card (automatic),73.6,232.5,0
2191,Female,0,1,0,72,1,1,Fiber optic,Two year,1,Bank transfer (automatic),103.95,7556.9,0
2192,Female,0,0,0,38,1,1,DSL,Month-to-month,1,Bank transfer (automatic),66.15,2522.4,0
2193,Male,0,0,0,41,1,1,DSL,Month-to-month,1,Bank transfer (automatic),55.7,2237.55,0
2194,Female,0,1,1,71,1,0,No,Two year,0,Bank transfer (automatic),20.5,1500.95,0
2195,Male,0,1,0,31,1,0,DSL,Month-to-month,1,Credit card (automatic),66.4,2019.8,0
2196,Female,0,0,0,1,1,0,Fiber optic,Month-to-month,1,Electronic check,81.1,81.1,1
2197,Female,0,1,0,53,1,0,Fiber optic,One year,1,Bank transfer (automatic),106.1,5769.75,1
2198,Male,0,0,0,13,1,0,Fiber optic,Month-to-month,1,Credit card (automatic),73.75,956.65,0
2199,Female,0,1,1,23,1,0,Fiber optic,Month-to-month,0,Electronic check,83.8,1900.25,1
2200,Male,0,0,0,37,1,0,No,One year,0,Credit card (automatic),20.15,785.75,0
2201,Female,1,1,0,50,1,1,Fiber optic,Month-to-month,1,Electronic check,88.05,4367.35,1
2202,Male,0,1,0,2,1,1,Fiber optic,Month-to-month,1,Electronic check,91.45,171.45,0
2203,Male,0,0,0,1,1,0,DSL,Month-to-month,1,Mailed check,45.55,45.55,0
2204,Female,0,1,0,41,1,0,Fiber optic,One year,1,Bank transfer (automatic),104.45,4162.05,0
2205,Male,1,1,0,10,1,1,Fiber optic,Month-to-month,1,Electronic check,86.65,856.65,1
2206,Female,0,1,0,43,0,0,DSL,Month-to-month,0,Bank transfer (automatic),34,1505.35,0
2207,Male,0,0,1,52,1,0,No,One year,0,Credit card (automatic),19.65,928.4,0
2208,Male,0,0,0,12,1,1,Fiber optic,Month-to-month,1,Mailed check,112.95,1384.75,1
